UID,Predicts
75399,"[tensor(0.3750), tensor(-0.4127), tensor(0.1711), tensor(-0.0898), tensor(-0.3752), tensor(0.5286), tensor(0.1838), tensor(-0.0868), tensor(0.0026), tensor(-0.2431), tensor(-0.2290), tensor(-0.2965), tensor(0.0723), tensor(0.2443), tensor(-0.4320), tensor(-0.1493), tensor(0.2817), tensor(0.2516), tensor(0.0052), tensor(-0.0700), tensor(0.2831), tensor(0.3373), tensor(0.0350), tensor(0.2179)]"
157885,"[tensor(0.4801), tensor(0.0979), tensor(-0.4283), tensor(0.0904), tensor(-0.8212), tensor(0.3778), tensor(0.7629), tensor(0.0348), tensor(0.0678), tensor(-0.5699), tensor(0.1229)]"
85694,"[tensor(0.5039), tensor(-0.4758), tensor(-0.4818), tensor(-0.6091), tensor(0.2166), tensor(1.0883), tensor(-0.1380), tensor(0.1602), tensor(-0.2824)]"
88038,"[tensor(-0.5922), tensor(-0.3004), tensor(-0.0916), tensor(0.0527), tensor(0.1469), tensor(-0.1570), tensor(0.2105), tensor(0.3651), tensor(-0.2950), tensor(-0.2047)]"
180561,"[tensor(-0.5479), tensor(0.0371), tensor(0.3816), tensor(-0.2588), tensor(-0.0112), tensor(-0.0247), tensor(0.2838), tensor(-0.2173), tensor(0.2296), tensor(0.4609), tensor(0.4185), tensor(-1.1129), tensor(0.3746), tensor(-1.0281), tensor(-0.7348), tensor(-0.2568), tensor(0.4442), tensor(0.3215), tensor(0.0643), tensor(0.1078), tensor(0.4112), tensor(-0.4801), tensor(-0.2145), tensor(0.1744), tensor(0.4468), tensor(0.4836), tensor(0.2875), tensor(-0.1782), tensor(0.7446), tensor(0.2237), tensor(-0.1352), tensor(-0.2734), tensor(0.2749), tensor(-0.4760), tensor(0.8461), tensor(0.4066), tensor(0.7157), tensor(-0.2504), tensor(0.5267), tensor(-0.1144), tensor(-0.4572), tensor(0.4795)]"
65602,"[tensor(0.3252), tensor(-0.3515), tensor(0.1295), tensor(0.1241), tensor(-0.5325), tensor(0.6113), tensor(-0.0752), tensor(-0.1362), tensor(-0.1992), tensor(0.2594), tensor(-0.0811), tensor(0.6831), tensor(0.2389), tensor(0.2715), tensor(-0.5504), tensor(-0.3313), tensor(0.0469), tensor(0.2947), tensor(0.4619), tensor(0.0819), tensor(-0.1014), tensor(0.2616), tensor(0.3039), tensor(0.4851), tensor(-0.7532), tensor(0.0386), tensor(0.4019), tensor(-0.2985), tensor(-0.3806), tensor(0.2625), tensor(-0.4085)]"
73826,"[tensor(-0.6507), tensor(-0.3019), tensor(-0.0927), tensor(-0.1720), tensor(-0.3685), tensor(0.8527), tensor(0.2365), tensor(0.4533), tensor(0.3163), tensor(-0.2263)]"
86639,"[tensor(-0.7861), tensor(-0.0630), tensor(-0.5643), tensor(-0.5879), tensor(-0.1557), tensor(0.4363)]"
170659,"[tensor(0.8445), tensor(0.8352), tensor(-0.5570), tensor(-0.2196), tensor(-0.2022), tensor(-0.6516), tensor(0.6243), tensor(-0.6691), tensor(0.1156), tensor(0.5851), tensor(0.1343), tensor(-0.2354), tensor(-0.5379), tensor(-0.3515), tensor(0.3019), tensor(0.5665), tensor(0.6155), tensor(-0.6612), tensor(-0.9308), tensor(-0.0515), tensor(-1.6706), tensor(0.8303), tensor(-0.5032)]"
175687,"[tensor(0.5945), tensor(0.4223), tensor(0.5447), tensor(-0.4667), tensor(0.5316)]"
136332,"[tensor(0.0779), tensor(0.8051), tensor(-0.4953), tensor(-0.1373), tensor(0.0991), tensor(-1.2215), tensor(0.4624)]"
32466,"[tensor(-0.7995), tensor(-0.5728), tensor(-0.1307), tensor(-0.8938), tensor(-0.0458), tensor(-0.8019), tensor(-0.3734), tensor(-0.2297), tensor(0.6457), tensor(0.2192), tensor(0.1861), tensor(-0.0407), tensor(0.1433), tensor(0.6268), tensor(0.3080), tensor(0.0490), tensor(-0.0926), tensor(-0.2250), tensor(0.3304), tensor(-1.3490), tensor(-0.3934), tensor(-0.0259)]"
171502,"[tensor(0.3102), tensor(-0.2278), tensor(0.0303), tensor(0.1277), tensor(-0.0360), tensor(-0.3008), tensor(-0.3084), tensor(-0.0151), tensor(0.2344), tensor(0.3338), tensor(-0.1711), tensor(-0.2183), tensor(-0.5180), tensor(-0.0551), tensor(0.0699), tensor(-0.1786), tensor(0.3667), tensor(-0.2936), tensor(-0.0950), tensor(-0.1669), tensor(-0.0083), tensor(-0.3554), tensor(0.0403), tensor(-0.2547), tensor(-0.4471), tensor(-0.2399), tensor(0.0153), tensor(-0.1579), tensor(0.1139), tensor(-0.1497), tensor(-0.0748), tensor(0.2008), tensor(-0.2855), tensor(-0.2489), tensor(0.0669), tensor(-0.1579), tensor(-0.2438), tensor(-0.1412), tensor(-0.1882)]"
25160,"[tensor(0.0317), tensor(0.1264), tensor(0.0709), tensor(0.1256), tensor(-0.1271), tensor(-0.6504)]"
145748,"[tensor(-0.2167), tensor(0.0127), tensor(0.0230), tensor(-0.1668), tensor(0.7915), tensor(0.2118), tensor(-0.1653)]"
165603,"[tensor(-0.0177), tensor(-0.1448), tensor(-0.2433), tensor(-0.1660), tensor(-0.0090), tensor(0.2245), tensor(0.2210), tensor(0.0137), tensor(0.0994), tensor(-0.0956), tensor(-0.2852), tensor(0.0299), tensor(0.5199), tensor(0.2313), tensor(0.1351), tensor(-0.0870), tensor(0.2465), tensor(-0.1148), tensor(0.0680), tensor(0.0558), tensor(-0.0907), tensor(0.0123), tensor(-0.2148), tensor(-0.1701), tensor(-0.0988), tensor(-0.1368), tensor(-0.3698), tensor(0.0708), tensor(-0.1944), tensor(0.0688), tensor(0.2246)]"
177478,"[tensor(-0.1668), tensor(-0.3958), tensor(0.1250), tensor(0.0681), tensor(-0.1636), tensor(0.4689), tensor(-0.0625), tensor(-0.0533), tensor(-0.3255), tensor(0.0869), tensor(0.1443), tensor(-0.2587), tensor(0.1439), tensor(0.1959), tensor(-0.1983), tensor(-0.1722)]"
82842,"[tensor(0.1013), tensor(0.1634), tensor(0.5662), tensor(0.0265), tensor(0.0628), tensor(-0.2992), tensor(-0.5788)]"
104057,"[tensor(0.1172), tensor(-0.7641), tensor(-0.1200), tensor(0.2536), tensor(-0.0236)]"
108241,"[tensor(-0.1797), tensor(0.8573), tensor(-0.5398), tensor(-1.1136), tensor(0.6869), tensor(-0.4024), tensor(1.1794), tensor(-0.1209), tensor(0.0230), tensor(0.3105), tensor(0.4347), tensor(-0.2203), tensor(0.5317), tensor(-0.2727), tensor(0.0682), tensor(-1.4149), tensor(0.2547), tensor(0.2245), tensor(0.5672), tensor(0.8174), tensor(-0.3825), tensor(-0.2098), tensor(0.1631), tensor(-0.0538), tensor(0.9237), tensor(0.6363), tensor(0.1891), tensor(-0.4481), tensor(0.6332), tensor(-0.0142)]"
94446,"[tensor(0.0259), tensor(-0.1535), tensor(0.2498), tensor(0.0671), tensor(0.2816), tensor(-0.3873), tensor(0.6958), tensor(0.1327), tensor(-0.0373), tensor(-0.2588), tensor(-0.8795)]"
162569,"[tensor(0.2273), tensor(-0.3997), tensor(-0.3456), tensor(0.2735), tensor(-0.8302), tensor(0.3090)]"
11928,"[tensor(-0.0818), tensor(-0.3056), tensor(-1.2017), tensor(-0.3055), tensor(0.0299), tensor(0.2063), tensor(0.2917), tensor(-0.2699), tensor(0.5557), tensor(0.0190), tensor(0.0457), tensor(0.4410)]"
172787,"[tensor(-0.0099), tensor(0.3411), tensor(0.0322), tensor(0.5525), tensor(-0.3399), tensor(0.2570), tensor(0.4606), tensor(0.3819), tensor(0.3443), tensor(0.3688), tensor(0.1441), tensor(0.3064), tensor(-0.2789), tensor(0.4930), tensor(0.3187), tensor(-0.0696), tensor(0.3349), tensor(-0.2101), tensor(0.2005), tensor(-0.3771), tensor(0.0425), tensor(0.2574), tensor(-0.3499), tensor(-0.2060), tensor(0.1529), tensor(0.0402), tensor(-0.0998), tensor(0.7388), tensor(-0.4913), tensor(-0.3929), tensor(-0.0333), tensor(0.0017), tensor(-0.3644), tensor(-0.4038), tensor(0.1384), tensor(-0.0828), tensor(-0.4704), tensor(-0.4530), tensor(-0.6924), tensor(0.2712), tensor(0.4285)]"
172584,"[tensor(0.2066), tensor(-0.1537), tensor(0.1464), tensor(-0.5351), tensor(-0.3452), tensor(0.1757), tensor(0.4185), tensor(-0.4031), tensor(-0.5056), tensor(0.0833), tensor(-0.0407), tensor(-0.2134), tensor(0.3051), tensor(0.0414), tensor(0.4642), tensor(-0.5637), tensor(-0.1303), tensor(-0.1268), tensor(0.4857), tensor(-0.4879), tensor(0.2962), tensor(0.2955), tensor(-0.0079)]"
32084,"[tensor(0.3895), tensor(0.6119), tensor(-0.5047), tensor(0.4419), tensor(0.6680), tensor(-0.5846), tensor(-0.7659), tensor(1.6326)]"
44042,"[tensor(-0.1962), tensor(0.1978), tensor(-0.1130), tensor(0.7591), tensor(-0.4519)]"
107066,"[tensor(-1.4220), tensor(-0.5414), tensor(0.1347), tensor(-1.0682), tensor(-0.2146), tensor(-1.1312)]"
91484,"[tensor(1.0205), tensor(0.4644), tensor(0.3133), tensor(-0.2062), tensor(0.3392), tensor(0.1604), tensor(0.1587), tensor(-0.6007), tensor(0.0678), tensor(-0.3862), tensor(0.2303), tensor(-0.4645), tensor(-0.0597), tensor(-0.1629), tensor(-0.0002), tensor(0.2697), tensor(-0.3251), tensor(-0.2136), tensor(-0.1441), tensor(0.4726), tensor(-0.2984), tensor(0.0179), tensor(-0.3047), tensor(0.0798), tensor(-0.8004), tensor(0.0529)]"
16895,"[tensor(0.1208), tensor(-0.4434), tensor(-0.4555), tensor(-0.1065), tensor(0.2419), tensor(-0.0086), tensor(-0.3274), tensor(-0.2213), tensor(-0.4414)]"
108575,"[tensor(0.3563), tensor(-0.0901), tensor(0.1118), tensor(0.0997), tensor(0.2269), tensor(0.0270), tensor(-0.8282)]"
115926,"[tensor(-0.1101), tensor(-1.2192), tensor(0.1167), tensor(0.5410), tensor(-0.5964), tensor(-0.4818), tensor(-0.4036), tensor(-0.4651)]"
37716,"[tensor(-0.3941), tensor(-0.5064), tensor(0.3193), tensor(0.0074), tensor(-0.7082), tensor(-1.1249), tensor(0.4833), tensor(0.2218), tensor(0.0659), tensor(-0.4387), tensor(-0.7722), tensor(-0.2837)]"
172354,"[tensor(-0.3402), tensor(-0.1388), tensor(-0.0111), tensor(-0.6637), tensor(0.2670), tensor(-0.1231), tensor(0.1540), tensor(-0.3122), tensor(0.6039), tensor(0.3981), tensor(0.3530), tensor(0.0477)]"
136137,"[tensor(0.2435), tensor(-0.3533), tensor(-0.1155), tensor(-0.0168), tensor(0.5637), tensor(0.8042), tensor(0.0943), tensor(-0.2714)]"
17568,"[tensor(0.4254), tensor(-0.0124), tensor(0.0910), tensor(-0.2905), tensor(0.6436), tensor(0.8440), tensor(-0.6954), tensor(0.6086), tensor(1.3390), tensor(-0.7265), tensor(0.3343), tensor(1.1329), tensor(0.1399), tensor(0.1367), tensor(-0.4694), tensor(-0.2736), tensor(-0.2617), tensor(0.6410), tensor(0.5629), tensor(0.2757), tensor(0.5362), tensor(-1.0352), tensor(-0.2659), tensor(-0.3616), tensor(-0.4884), tensor(0.4260), tensor(-0.6054), tensor(-0.4096), tensor(0.4105), tensor(-1.1541)]"
29544,"[tensor(-0.4001), tensor(-0.3786), tensor(0.1806), tensor(0.3512), tensor(-0.1501), tensor(0.0965), tensor(-0.5038), tensor(0.2687), tensor(-1.0067), tensor(0.0436)]"
123217,"[tensor(-0.0357), tensor(0.2441), tensor(0.2932), tensor(-0.5227), tensor(-0.1010), tensor(-0.4986), tensor(-0.2809), tensor(0.1841), tensor(-0.0843), tensor(0.0059), tensor(-0.6473)]"
161022,"[tensor(-0.7322), tensor(-0.9198), tensor(-0.1661), tensor(-0.4204), tensor(-0.4105), tensor(0.4647)]"
160742,"[tensor(0.5313), tensor(-0.0382), tensor(0.2702), tensor(0.0844), tensor(-0.3018), tensor(-0.2176), tensor(-0.2989), tensor(0.4911), tensor(-0.2432), tensor(0.3091), tensor(-0.0076)]"
71190,"[tensor(-0.1253), tensor(-0.0273), tensor(0.2313), tensor(0.0306), tensor(0.0057), tensor(-0.2537), tensor(0.4227), tensor(-0.2157), tensor(0.2411), tensor(0.0104), tensor(-0.5922), tensor(0.5491), tensor(-0.4078), tensor(0.0803), tensor(0.1090), tensor(-0.0537), tensor(0.0202), tensor(-0.2170), tensor(0.0367), tensor(-0.3447), tensor(0.0533), tensor(-0.1454), tensor(0.5047), tensor(-0.0369), tensor(-0.2199), tensor(0.6748), tensor(1.0696), tensor(0.1715), tensor(-0.3493)]"
47328,"[tensor(0.5257), tensor(0.2401), tensor(-0.3580), tensor(-0.0215), tensor(-0.2393), tensor(-0.1726), tensor(0.0201), tensor(-0.1913), tensor(0.2179), tensor(0.3824), tensor(-1.1783), tensor(0.3169), tensor(-0.0093), tensor(-0.1542), tensor(0.4250), tensor(-0.0349)]"
23311,"[tensor(0.3336), tensor(0.2578), tensor(-0.2153), tensor(0.3607), tensor(-0.4801), tensor(-0.2309), tensor(0.1891), tensor(-0.0883)]"
16721,"[tensor(-0.0630), tensor(0.0052), tensor(0.2374), tensor(-0.0208), tensor(-0.4105), tensor(0.4589), tensor(0.1175), tensor(0.5687), tensor(0.2044), tensor(-0.1547), tensor(-0.1019)]"
48253,"[tensor(0.2675), tensor(0.0636), tensor(-0.7161), tensor(-0.2127), tensor(0.3859), tensor(1.2642), tensor(1.2881), tensor(0.4579), tensor(1.4611), tensor(0.0996), tensor(0.4051), tensor(-0.0214)]"
145491,"[tensor(0.3142), tensor(-0.0745), tensor(0.4942), tensor(-0.0836), tensor(0.1759), tensor(0.4157), tensor(-0.1358), tensor(0.6927), tensor(-0.1702), tensor(0.2465), tensor(0.5400), tensor(0.0470), tensor(-0.1953), tensor(0.2601)]"
53362,"[tensor(0.2939), tensor(-0.4432), tensor(-0.1224), tensor(-0.0671), tensor(0.5095), tensor(0.6467)]"
146691,"[tensor(0.2170), tensor(0.2076), tensor(-0.2400), tensor(-0.1638), tensor(0.2304), tensor(0.4163), tensor(-0.2796), tensor(0.9686), tensor(-0.9215)]"
16609,"[tensor(0.3163), tensor(0.2063), tensor(0.3078), tensor(-0.0231), tensor(0.5468), tensor(0.4091)]"
13680,"[tensor(-0.5174), tensor(0.4204), tensor(-0.1678), tensor(0.1653), tensor(-0.2179), tensor(-0.0517), tensor(-0.2795), tensor(0.4642)]"
130744,"[tensor(-0.7815), tensor(-0.2771), tensor(0.4646), tensor(0.5128), tensor(0.2210), tensor(0.4109), tensor(-0.3084), tensor(-0.4343), tensor(-0.1409), tensor(-0.2005), tensor(0.3386), tensor(-0.5168), tensor(0.5104)]"
74098,"[tensor(-0.4245), tensor(-0.3022), tensor(0.2924), tensor(0.1724), tensor(-0.2792), tensor(0.1121), tensor(0.5834), tensor(0.0717), tensor(0.0626), tensor(-0.0104), tensor(0.1877), tensor(-0.3508), tensor(-0.1655), tensor(-0.0607), tensor(0.1693), tensor(-0.2443), tensor(-0.1109), tensor(0.2731), tensor(0.0905), tensor(0.1101), tensor(0.1248), tensor(0.1698), tensor(-0.0207), tensor(-0.1908), tensor(0.3078), tensor(-0.3312), tensor(-0.2012), tensor(-0.1106), tensor(-0.4579), tensor(-0.0161), tensor(-0.0759), tensor(-0.0743), tensor(0.7280), tensor(0.3724), tensor(0.1994), tensor(0.5773), tensor(0.0775), tensor(-0.3576), tensor(-0.2393), tensor(-0.2505), tensor(0.0271), tensor(-0.3240), tensor(-0.1137), tensor(-0.1346)]"
141820,"[tensor(-1.5606), tensor(1.4383), tensor(-0.5929), tensor(0.5082), tensor(-0.6082), tensor(-0.3535), tensor(-1.3640), tensor(-0.3093), tensor(-0.2366), tensor(0.6066), tensor(0.0142), tensor(-0.8011), tensor(1.3270), tensor(0.7594), tensor(-0.4038), tensor(1.1174), tensor(0.5767), tensor(0.0743), tensor(-0.0155), tensor(0.4592), tensor(-0.3989), tensor(0.7716), tensor(-0.2298), tensor(1.1780), tensor(0.3066), tensor(-0.2930), tensor(-1.4731), tensor(-0.4474), tensor(0.7664), tensor(0.0514), tensor(-0.8183), tensor(0.4423), tensor(-0.8035), tensor(-1.2438), tensor(0.3815), tensor(0.1540)]"
114026,"[tensor(-0.5085), tensor(-0.2273), tensor(-0.4455), tensor(0.5305), tensor(0.7460), tensor(-0.1126), tensor(0.2900), tensor(-0.0923), tensor(-0.0096), tensor(0.7907), tensor(-0.8339), tensor(-0.0661), tensor(0.0546), tensor(-0.4545), tensor(0.3913), tensor(-0.1823), tensor(0.0652), tensor(0.1081), tensor(0.9173), tensor(-0.1525), tensor(-0.3018), tensor(1.0087), tensor(-0.3502), tensor(-0.3406), tensor(-0.2882)]"
66267,"[tensor(-0.5847), tensor(-0.1422), tensor(-0.0749), tensor(0.0477), tensor(0.1501), tensor(-0.4874)]"
125542,"[tensor(-0.1254), tensor(0.5182), tensor(-0.5774), tensor(-0.0135), tensor(-0.4978), tensor(0.4011), tensor(0.3555), tensor(-0.1019), tensor(0.8097), tensor(-0.2543), tensor(-0.0138), tensor(0.5210), tensor(1.1499), tensor(-0.0179), tensor(-0.4296)]"
127440,"[tensor(0.5061), tensor(0.9201), tensor(2.2673), tensor(-0.0210), tensor(1.7212), tensor(-0.7582)]"
32309,"[tensor(0.6194), tensor(0.0140), tensor(0.1510), tensor(0.0104), tensor(0.0570), tensor(-0.7252), tensor(-0.5697), tensor(-0.3319), tensor(0.9169), tensor(0.9973), tensor(0.0480), tensor(-0.8661), tensor(-0.7599), tensor(0.1938), tensor(0.4901), tensor(0.4545), tensor(-0.3206), tensor(0.7385), tensor(0.4755), tensor(0.8833)]"
42658,"[tensor(0.2928), tensor(0.2879), tensor(0.0473), tensor(-0.2736), tensor(-0.0846), tensor(-0.1943), tensor(0.2310), tensor(0.0983)]"
111536,"[tensor(0.1329), tensor(0.1181), tensor(-0.2758), tensor(-0.1587), tensor(0.3605), tensor(0.0681), tensor(0.4196), tensor(0.5049)]"
121636,"[tensor(-0.2657), tensor(-0.0965), tensor(0.2800), tensor(-0.2494), tensor(-0.4502), tensor(-0.7887), tensor(-0.2821), tensor(0.7444), tensor(-0.7697), tensor(-0.1328), tensor(-0.3172), tensor(0.3478), tensor(0.6550), tensor(-0.5527), tensor(0.5170), tensor(0.7132), tensor(0.3348), tensor(0.3871), tensor(0.1502), tensor(0.5509), tensor(0.0822), tensor(0.4476), tensor(-0.2787), tensor(0.4090), tensor(-0.0621), tensor(-0.2621), tensor(-0.1131)]"
158234,"[tensor(0.2017), tensor(0.1780), tensor(0.0158), tensor(0.1194), tensor(-0.0022), tensor(0.1066), tensor(0.3783), tensor(-0.0342), tensor(0.0172), tensor(-0.1512), tensor(0.0148), tensor(0.1115), tensor(0.3498), tensor(0.0691), tensor(0.2154), tensor(-0.1397), tensor(0.1332), tensor(0.0623), tensor(-0.1512), tensor(0.4375), tensor(-0.0607), tensor(0.0938), tensor(-0.0270)]"
24056,"[tensor(0.1095), tensor(0.1633), tensor(0.1986), tensor(-0.1935), tensor(-0.3064), tensor(0.0302), tensor(0.1051), tensor(0.0656), tensor(0.0855), tensor(-0.4353), tensor(0.3363), tensor(0.2246), tensor(0.2480), tensor(0.2492), tensor(-0.3686), tensor(0.1208), tensor(-0.1663), tensor(-0.1549), tensor(-0.2633), tensor(0.0694)]"
21699,"[tensor(0.3059), tensor(-0.1237), tensor(0.3152), tensor(-0.2277), tensor(-0.2253), tensor(-0.0602), tensor(0.6001), tensor(-0.0834), tensor(-0.9471), tensor(-0.2520), tensor(-0.2713), tensor(0.6436)]"
57860,"[tensor(0.1256), tensor(0.6259), tensor(0.0975), tensor(0.2794), tensor(-0.2374), tensor(-0.0768), tensor(0.2471), tensor(1.0614), tensor(0.6918)]"
31781,"[tensor(-0.4602), tensor(-0.0944), tensor(-0.2576), tensor(-0.4533), tensor(0.2717), tensor(-0.1594)]"
75900,"[tensor(0.1669), tensor(-0.0033), tensor(-0.3768), tensor(0.0008), tensor(0.4273), tensor(0.3610)]"
158326,"[tensor(0.2407), tensor(-0.0451), tensor(-0.1810), tensor(0.4907), tensor(0.7668), tensor(0.0249), tensor(-0.4960), tensor(-0.2337), tensor(-0.6850), tensor(-0.1839), tensor(-0.1436), tensor(-0.3632), tensor(0.0137), tensor(-0.0883), tensor(1.0466), tensor(0.3501), tensor(-0.7125), tensor(-0.1895), tensor(-0.3870), tensor(-0.1011), tensor(0.2837), tensor(-0.5761), tensor(0.5635), tensor(0.2981), tensor(0.3871), tensor(-0.4680), tensor(-0.2054), tensor(0.2317), tensor(0.4422), tensor(-0.9747), tensor(0.6865), tensor(-0.3851), tensor(0.2747), tensor(0.4473)]"
116783,"[tensor(0.4452), tensor(-0.1227), tensor(0.2839), tensor(-0.2045), tensor(-0.1748), tensor(-0.3098), tensor(0.2582), tensor(-0.3650), tensor(-0.3702), tensor(0.2496), tensor(0.0200), tensor(1.2985), tensor(-0.7146), tensor(-0.1358)]"
89941,"[tensor(1.1685), tensor(0.2073), tensor(-0.7376), tensor(-0.9652), tensor(-0.7437), tensor(-0.5076), tensor(-0.1761), tensor(-0.7471), tensor(-0.7530), tensor(0.6927), tensor(0.6568), tensor(-0.9563), tensor(-0.0677), tensor(-0.2519), tensor(-1.1169), tensor(0.1836), tensor(-0.6059), tensor(0.1554), tensor(0.5231), tensor(0.5048), tensor(0.8020), tensor(0.7306), tensor(-0.1465), tensor(-1.7070), tensor(0.1640), tensor(-0.3931), tensor(0.4838), tensor(0.0906), tensor(0.6037), tensor(-0.8555), tensor(0.5056), tensor(0.7332)]"
144146,"[tensor(-0.9477), tensor(-0.6370), tensor(0.0282), tensor(-0.2023), tensor(-0.2619), tensor(0.0889), tensor(-0.1214), tensor(0.5502), tensor(0.3538), tensor(0.1551), tensor(-0.3739), tensor(0.0896), tensor(0.8698)]"
160449,"[tensor(0.0556), tensor(0.4775), tensor(0.0593), tensor(0.4960), tensor(0.2160), tensor(-0.2236), tensor(0.6003)]"
152001,"[tensor(0.2436), tensor(0.2575), tensor(-0.0025), tensor(0.5426), tensor(-0.3628), tensor(-0.2645), tensor(-0.1300), tensor(0.2669)]"
135299,"[tensor(0.3421), tensor(1.4244), tensor(0.0009), tensor(0.6207), tensor(0.5898), tensor(0.1377), tensor(0.1501), tensor(0.9149)]"
81719,"[tensor(-0.4785), tensor(0.3092), tensor(0.0038), tensor(0.3586), tensor(-0.2474)]"
24764,"[tensor(0.4983), tensor(-0.0423), tensor(0.3840), tensor(-0.1602), tensor(-0.1300), tensor(0.1728), tensor(-0.7253)]"
25933,"[tensor(0.4080), tensor(0.1468), tensor(-0.1805), tensor(-0.2867), tensor(-0.3477), tensor(0.2062), tensor(-0.1581), tensor(0.3122), tensor(-1.1792), tensor(-0.0182), tensor(-0.7765), tensor(-0.0822), tensor(-0.1080), tensor(0.9014), tensor(0.2724)]"
43238,"[tensor(0.0448), tensor(-0.1617), tensor(0.0673), tensor(0.2499), tensor(-0.1537), tensor(-0.0850), tensor(-0.2144)]"
169526,"[tensor(0.6630), tensor(-0.4909), tensor(-0.3056), tensor(0.5289), tensor(0.0409)]"
2741,"[tensor(-0.0912), tensor(0.3804), tensor(-0.5471), tensor(0.3287), tensor(-0.2546), tensor(-0.4652), tensor(0.6742), tensor(-0.5307), tensor(0.6605), tensor(0.6424), tensor(-0.0787), tensor(0.0839)]"
175893,"[tensor(-0.0002), tensor(0.6770), tensor(-0.0001), tensor(0.2540), tensor(0.4457), tensor(-0.7113), tensor(0.2246), tensor(-0.1168), tensor(0.8280), tensor(0.1839), tensor(0.3465), tensor(-0.0308), tensor(0.5733), tensor(-0.2833)]"
130555,"[tensor(-0.4691), tensor(-0.6987), tensor(0.2621), tensor(0.0462), tensor(-0.1310), tensor(-0.4592), tensor(-0.0473), tensor(0.1444), tensor(-0.0639), tensor(0.1848), tensor(0.2333), tensor(0.3295), tensor(0.2214), tensor(-0.2629), tensor(-0.0389), tensor(0.3137), tensor(-0.1732), tensor(-0.4796), tensor(0.6547), tensor(0.5347), tensor(-0.1105), tensor(0.3771), tensor(0.3592), tensor(-0.3234), tensor(0.1116), tensor(-0.8521), tensor(-0.0959)]"
153502,"[tensor(0.3821), tensor(0.0470), tensor(-0.3185), tensor(0.0965), tensor(0.0961), tensor(0.1269), tensor(0.0667), tensor(0.3427), tensor(0.1278), tensor(-0.5327), tensor(0.2211), tensor(0.3384), tensor(0.4760), tensor(0.1525), tensor(0.2414), tensor(0.0483), tensor(0.3781), tensor(0.2676)]"
47889,"[tensor(-0.0469), tensor(-0.3729), tensor(-0.6018), tensor(0.0170), tensor(-0.5210), tensor(-0.1217), tensor(-1.4662), tensor(0.3939), tensor(-0.3432), tensor(-0.1731), tensor(0.9134), tensor(-0.5154), tensor(-0.2807), tensor(-0.6240), tensor(0.9175), tensor(-0.0645), tensor(1.1480), tensor(-0.3031), tensor(0.4523), tensor(-0.1127), tensor(0.4430), tensor(-0.4868)]"
